gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
934590584	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS175274858	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	PN Tapanti--Cerro de la Muerte-Cima	San José	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	9.57466	-83.7571							2002-06-05T00:00:00	5	6	2002	2492037	2492037	HUMAN_OBSERVATION	CLO	EBIRD	OBS175274858				CC0_1_0		obsr227553			2021-03-09T12:51:29.293Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
922115019	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Irazu Nat.-Park, Kraterbereich		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	9.98105	-83.849495	250.0						2012-08-17T00:00:00	17	8	2012	2492037	2492037	HUMAN_OBSERVATION	naturgucker	naturgucker	-356378757				CC_BY_4_0		688861900			2021-03-09T21:22:48.266Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
922114180	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Irazu Nat.-Park, Kraterbereich		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	9.98105	-83.849495	250.0						2013-06-23T00:00:00	23	6	2013	2492037	2492037	HUMAN_OBSERVATION	naturgucker	naturgucker	-1411573866				CC_BY_4_0		1482295182			2021-03-09T21:23:10.081Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
896440234	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:175423?seid=504329	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Volcan Irazu S slope	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2134.0	0.0			1966-05-25T00:00:00	25	5	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:175423	2439	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:33.270Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896440213	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:175422?seid=366071	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Volcan Irazu S slope	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2987.0	0.0			1966-06-05T00:00:00	5	6	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:175422	2457	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:31.437Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439566	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174545?seid=1305589	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174545	551	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:36.597Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439555	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174544?seid=1828529	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174544	550	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:48.466Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439538	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174543?seid=1377199	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174543	549	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:45.239Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439521	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174542?seid=1000260	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	13 mi NW Cerro de La Muerte	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.667816672806916	-83.88304889162067	10039.0		2713.0	0.0			1965-07-20T00:00:00	20	7	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174542	818	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2021-05-29T01:05:48.628Z		COORDINATE_REPROJECTED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439370	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174844?seid=314478	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-26T00:00:00	26	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174844	183	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): C. Cavalier			2021-05-29T01:05:44.469Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896439352	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:174843?seid=749169	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-26T00:00:00	26	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:174843	184	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): C. Cavalier			2021-05-29T01:05:41.731Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896426809	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:162247?seid=1216732	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	S slope Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2865.0	0.0			1966-02-26T00:00:00	26	2	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:162247	2173	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:37.790Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896426783	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:162246?seid=1009793	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	S slope Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2865.0	0.0			1966-02-26T00:00:00	26	2	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:162246	2172	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:38.061Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896426781	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:162250?seid=499638	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	S slope Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2957.0	0.0			1966-06-15T00:00:00	15	6	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:162250	2470	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:33.088Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896426772	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:162249?seid=1766965	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	S slope Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2926.0	0.0			1966-03-23T00:00:00	23	3	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:162249	2268	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:48.206Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896426746	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:162248?seid=972107	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	S slope Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.98333	-83.85	9596.0		2926.0	0.0			1966-03-15T00:00:00	15	3	1966	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:162248	2231	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Ned K. Johnson			2021-05-29T01:05:41.444Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896421615	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:157646?seid=1012885	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte on Costa Rica Hwy. 2	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-28T00:00:00	28	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:157646	467	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Mercedes S. Foster			2021-05-29T01:05:48.235Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896421613	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:157643?seid=1377642	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte on Costa Rica Hwy. 2	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-25T00:00:00	25	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:157643	439	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Mercedes S. Foster			2021-05-29T01:05:37.711Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896421610	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:157642?seid=279524	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte on Costa Rica Hwy. 2	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0		3000.0	0.0			1967-08-25T00:00:00	25	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:157642	437	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Mercedes S. Foster			2021-05-29T01:05:41.383Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896421609	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:157645?seid=777648	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-26T00:00:00	26	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:157645	185	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): C. Cavalier			2021-05-29T01:05:41.142Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896421608	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:157644?seid=1264097	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Villa Mills, 5.1 mi SE Cerro de La Muerte	San Jose	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.56667	-83.71667	3097.0						1967-08-26T00:00:00	26	8	1967	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:157644	191	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): C. Cavalier			2021-05-29T01:05:37.712Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419727	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155734?seid=619641	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	10895.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155734	985	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2021-05-29T01:05:31.062Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419717	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155733?seid=1694442	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	2 mi N Villa Mills	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.59577	-83.71667	6333.0		3080.0	0.0			1965-08-11T00:00:00	11	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155733	3238	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Larry L. Wolf			2021-05-29T01:05:48.093Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419706	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155732?seid=171254	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0						1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155732	541	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:43.979Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419697	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155731?seid=427063	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155731	542	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:31.041Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419689	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155730?seid=1269489	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155730	545	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:44.907Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419672	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155729?seid=122802	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	2 mi N Villa Mills	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.59577	-83.71667	6333.0		3080.0	0.0			1965-08-11T00:00:00	11	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155729	3237	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Larry L. Wolf			2021-05-29T01:05:31.041Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419664	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155728?seid=890446	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE summit Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155728	543	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:44.250Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419655	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155727?seid=1233525	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	3 km SE Volcan Irazu	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	10895.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155727	984	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2021-05-29T01:05:37.662Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419488	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155802?seid=1828646	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Volcan Irazu, 3 km SE Summit.	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0		3000.0	0.0			1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155802	548	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:48.026Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
896419474	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:155801?seid=1363138	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco	Junco vulcani		SPECIES	Junco vulcani (Boucard, 1878)	Junco vulcani		CR	Volcan Irazu, 3 km SE Summit.	Cartago	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	9.96415	-83.83065	4847.0						1965-08-23T00:00:00	23	8	1965	2492037	2492037	PRESERVED_SPECIMEN	MVZ	Bird specimens	MVZ:Bird:155801	547	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Stevan J. Arnold			2021-05-29T01:05:36.234Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
